complaint_id,fraud_type,transaction_amount,transaction_count,complaint_count,location,latitude,longitude,location_risk,withdrawal_distance,withdrawal_hour,previous_cases,hotspot
CP-01664,Identity Theft,79778,6,11,Kolhapur,16.705,74.2433,0.42,10.91,2,11,0
CP-01665,UPI Fraud,67180,2,15,Nagpur,21.1458,79.0882,0.02,19.31,13,12,0
CP-01666,UPI Fraud,47737,5,3,Nagpur,21.1458,79.0882,0.43,42.47,9,7,0
CP-01667,UPI Fraud,84855,13,13,Kolhapur,16.705,74.2433,0.88,1.28,8,10,1
CP-01668,UPI Fraud,33136,3,19,Mumbai,19.076,72.8777,0.01,26.17,4,15,0
CP-01669,Phishing,78645,13,7,Pune,18.5204,73.8567,0.87,33.22,11,13,1
CP-01670,Investment Fraud,23099,3,17,Nashik,19.9975,73.7898,0.97,37.23,21,5,1
CP-01671,Online Shopping Fraud,21782,1,16,Pune,18.5204,73.8567,0.2,20.48,11,8,0
CP-01672,Identity Theft,4232,13,1,Nagpur,21.1458,79.0882,0.33,44.5,1,4,0
CP-01673,Investment Fraud,71210,7,20,Pune,18.5204,73.8567,0.72,8.9,3,0,1
CP-01674,Phishing,12574,7,3,Mumbai,19.076,72.8777,0.11,24.05,13,14,0
CP-01675,Investment Fraud,79571,13,1,Aurangabad,19.8762,75.3433,0.31,23.74,8,4,0
CP-01676,Phishing,71277,6,20,Kolhapur,16.705,74.2433,0.67,5.27,15,6,0
CP-01677,Investment Fraud,67967,3,5,Mumbai,19.076,72.8777,0.23,4.57,3,12,0
CP-01678,Identity Theft,14292,4,8,Thane,19.2183,72.9781,0.25,36.64,9,10,0
CP-01679,Identity Theft,77935,9,17,Kolhapur,16.705,74.2433,0.58,44.24,4,10,1
CP-01680,UPI Fraud,87165,3,19,Nagpur,21.1458,79.0882,0.74,42.61,23,12,1
CP-01681,Identity Theft,26438,3,1,Aurangabad,19.8762,75.3433,0.14,2.19,7,5,0
CP-01682,Identity Theft,2035,10,16,Nagpur,21.1458,79.0882,0.48,17.52,20,12,0
CP-01683,Investment Fraud,59900,10,9,Mumbai,19.076,72.8777,0.55,6.33,8,10,0
CP-01684,Online Shopping Fraud,33960,6,16,Mumbai,19.076,72.8777,0.77,23.09,3,10,1
CP-01685,UPI Fraud,8772,13,12,Nagpur,21.1458,79.0882,0.43,1.76,17,4,0
CP-01686,Investment Fraud,60456,14,4,Mumbai,19.076,72.8777,0.12,35.78,4,11,0
CP-01687,Online Shopping Fraud,57668,9,3,Nashik,19.9975,73.7898,0.97,48.6,5,12,1
CP-01688,Online Shopping Fraud,19074,14,8,Mumbai,19.076,72.8777,0.78,10.33,23,11,1
CP-01689,Online Shopping Fraud,20392,10,17,Thane,19.2183,72.9781,0.53,40.11,11,7,0
CP-01690,Phishing,49582,3,4,Mumbai,19.076,72.8777,0.68,31.93,19,7,0
CP-01691,Identity Theft,80410,7,7,Thane,19.2183,72.9781,0.28,47.97,12,9,0
CP-01692,UPI Fraud,55715,15,16,Thane,19.2183,72.9781,0.47,7.24,9,0,0
CP-01693,UPI Fraud,93343,9,10,Nagpur,21.1458,79.0882,0.21,36.81,19,2,0
CP-01694,Phishing,54288,3,5,Aurangabad,19.8762,75.3433,0.48,8.43,7,12,0
CP-01695,Investment Fraud,55420,7,19,Kolhapur,16.705,74.2433,0.19,41.8,2,7,0
CP-01696,Investment Fraud,53117,2,19,Mumbai,19.076,72.8777,0.94,8.02,14,4,1
CP-01697,Phishing,43422,1,4,Aurangabad,19.8762,75.3433,0.52,26.45,20,15,0
CP-01698,Investment Fraud,57945,5,4,Kolhapur,16.705,74.2433,0.54,30.7,4,2,0
CP-01699,Identity Theft,5870,7,9,Nagpur,21.1458,79.0882,0.11,23.59,18,5,0
CP-01700,Phishing,38655,4,17,Aurangabad,19.8762,75.3433,0.1,49.88,19,11,0
CP-01701,Investment Fraud,87651,8,14,Aurangabad,19.8762,75.3433,0.42,32.08,8,8,0
CP-01702,UPI Fraud,67061,6,14,Kolhapur,16.705,74.2433,0.67,12.94,11,2,0
CP-01703,Investment Fraud,93966,13,16,Pune,18.5204,73.8567,0.24,25.0,18,13,0
CP-01704,UPI Fraud,93368,8,18,Pune,18.5204,73.8567,0.61,28.5,19,12,0
CP-01705,Online Shopping Fraud,14629,10,4,Thane,19.2183,72.9781,0.58,6.31,7,11,0
CP-01706,Investment Fraud,93470,15,20,Kolhapur,16.705,74.2433,0.42,19.99,23,1,1
CP-01707,UPI Fraud,58203,14,15,Kolhapur,16.705,74.2433,0.57,26.38,12,13,1
CP-01708,UPI Fraud,74808,3,1,Mumbai,19.076,72.8777,0.63,16.78,9,13,0
CP-01709,Investment Fraud,60350,14,9,Kolhapur,16.705,74.2433,0.36,34.31,11,7,0
CP-01710,Online Shopping Fraud,6765,6,15,Nashik,19.9975,73.7898,0.7,31.92,5,6,1
CP-01711,UPI Fraud,72232,11,11,Aurangabad,19.8762,75.3433,0.74,37.79,5,15,1
CP-01712,Investment Fraud,46611,10,18,Nagpur,21.1458,79.0882,0.74,41.89,7,10,1
CP-01713,Phishing,95126,2,13,Pune,18.5204,73.8567,0.31,25.11,5,12,0
CP-01714,Phishing,93219,8,12,Nagpur,21.1458,79.0882,0.34,22.17,11,5,0
CP-01715,Online Shopping Fraud,2587,2,7,Nagpur,21.1458,79.0882,0.58,45.49,22,9,0
CP-01716,Investment Fraud,23818,7,20,Thane,19.2183,72.9781,0.7,10.33,2,12,1
CP-01717,Investment Fraud,94332,6,18,Mumbai,19.076,72.8777,0.35,7.09,12,3,0
CP-01718,Online Shopping Fraud,75225,2,11,Thane,19.2183,72.9781,1.0,22.41,1,7,1
CP-01719,Phishing,87993,5,1,Mumbai,19.076,72.8777,0.49,41.75,7,7,0
CP-01720,Identity Theft,85420,13,7,Nashik,19.9975,73.7898,0.15,15.19,0,15,0
CP-01721,Online Shopping Fraud,73418,9,19,Nashik,19.9975,73.7898,0.19,9.71,16,12,0
CP-01722,Phishing,98383,5,12,Nashik,19.9975,73.7898,0.8,13.55,11,11,0
CP-01723,Online Shopping Fraud,71327,6,3,Nagpur,21.1458,79.0882,0.96,7.16,22,7,0
CP-01724,Investment Fraud,17377,2,17,Thane,19.2183,72.9781,0.71,27.0,3,7,1
CP-01725,Identity Theft,92531,11,18,Kolhapur,16.705,74.2433,0.82,11.59,8,1,1
CP-01726,Online Shopping Fraud,57892,8,19,Thane,19.2183,72.9781,0.44,47.68,5,0,0
CP-01727,UPI Fraud,73768,11,2,Nashik,19.9975,73.7898,0.9,24.09,22,4,0
CP-01728,Online Shopping Fraud,46953,2,9,Kolhapur,16.705,74.2433,0.57,47.39,23,0,0
CP-01729,Online Shopping Fraud,56969,12,5,Nashik,19.9975,73.7898,0.99,11.15,14,9,1
CP-01730,Phishing,88930,5,11,Kolhapur,16.705,74.2433,0.23,40.02,16,13,0
CP-01731,Investment Fraud,71228,11,19,Aurangabad,19.8762,75.3433,0.31,0.84,19,1,0
CP-01732,Phishing,16187,13,3,Thane,19.2183,72.9781,0.61,26.72,23,5,0
CP-01733,Investment Fraud,79343,13,6,Mumbai,19.076,72.8777,0.84,1.96,15,3,1
CP-01734,Identity Theft,12841,7,19,Pune,18.5204,73.8567,0.7,34.42,13,12,1
CP-01735,Identity Theft,45496,3,4,Mumbai,19.076,72.8777,0.31,9.28,13,8,0
CP-01736,Investment Fraud,24691,5,13,Pune,18.5204,73.8567,0.2,17.88,20,2,0
CP-01737,Investment Fraud,99041,2,17,Nashik,19.9975,73.7898,0.26,44.03,1,1,0
CP-01738,Online Shopping Fraud,22587,1,17,Pune,18.5204,73.8567,0.01,16.68,9,0,0
CP-01739,Phishing,49630,14,3,Thane,19.2183,72.9781,0.96,9.83,19,15,1
CP-01740,Online Shopping Fraud,29122,6,4,Thane,19.2183,72.9781,0.87,45.67,19,11,0
CP-01741,Online Shopping Fraud,58263,12,6,Mumbai,19.076,72.8777,0.51,40.81,14,0,0
CP-01742,Investment Fraud,70962,15,4,Pune,18.5204,73.8567,0.81,15.93,9,3,0
CP-01743,Online Shopping Fraud,24147,10,17,Kolhapur,16.705,74.2433,0.17,5.44,6,4,0
CP-01744,Investment Fraud,60094,15,18,Nagpur,21.1458,79.0882,0.83,39.31,3,2,1
CP-01745,Investment Fraud,48432,3,8,Mumbai,19.076,72.8777,0.96,24.79,12,1,0
CP-01746,Online Shopping Fraud,63470,13,19,Pune,18.5204,73.8567,0.1,26.23,21,10,0
CP-01747,Investment Fraud,75877,12,18,Thane,19.2183,72.9781,0.52,37.97,20,6,0
CP-01748,Identity Theft,18257,8,7,Nagpur,21.1458,79.0882,0.29,31.5,12,13,0
CP-01749,Investment Fraud,64786,1,16,Pune,18.5204,73.8567,0.1,28.28,19,12,0
CP-01750,Online Shopping Fraud,38143,13,2,Nashik,19.9975,73.7898,0.53,2.56,2,9,1
CP-01751,UPI Fraud,75378,9,6,Kolhapur,16.705,74.2433,0.64,37.09,17,0,0
CP-01752,Online Shopping Fraud,50949,4,12,Nagpur,21.1458,79.0882,0.96,3.1,21,13,1
CP-01753,Identity Theft,23868,9,12,Thane,19.2183,72.9781,0.68,2.71,6,3,1
CP-01754,UPI Fraud,29541,12,11,Mumbai,19.076,72.8777,0.07,10.58,6,0,0
CP-01755,Phishing,27504,15,4,Nashik,19.9975,73.7898,0.92,0.73,7,10,1
CP-01756,Identity Theft,30433,6,13,Nashik,19.9975,73.7898,0.04,7.51,7,8,0
CP-01757,Identity Theft,75281,12,10,Kolhapur,16.705,74.2433,0.2,43.99,23,8,0
CP-01758,Investment Fraud,1840,7,14,Kolhapur,16.705,74.2433,0.38,42.21,6,15,0
CP-01759,UPI Fraud,1867,11,13,Thane,19.2183,72.9781,0.04,38.47,4,7,0
CP-01760,Phishing,15492,2,6,Kolhapur,16.705,74.2433,0.9,24.68,5,10,1
CP-01761,UPI Fraud,34119,11,13,Kolhapur,16.705,74.2433,0.28,14.68,18,8,0
CP-01762,Phishing,16150,7,7,Aurangabad,19.8762,75.3433,0.95,27.96,15,6,0
CP-01763,UPI Fraud,5178,8,16,Thane,19.2183,72.9781,0.11,11.82,12,5,0
CP-01764,Identity Theft,91413,13,3,Aurangabad,19.8762,75.3433,0.24,30.96,14,4,0
CP-01765,UPI Fraud,5880,11,17,Thane,19.2183,72.9781,0.77,9.85,6,10,1
CP-01766,Identity Theft,2362,3,11,Thane,19.2183,72.9781,0.86,12.91,5,11,1
CP-01767,Phishing,84928,1,13,Mumbai,19.076,72.8777,0.38,47.37,16,2,0
CP-01768,Phishing,82710,4,11,Mumbai,19.076,72.8777,0.66,22.22,14,2,0
CP-01769,UPI Fraud,69778,5,18,Thane,19.2183,72.9781,0.16,27.58,10,1,0
CP-01770,Investment Fraud,9036,7,17,Kolhapur,16.705,74.2433,0.53,31.12,5,10,1
CP-01771,Identity Theft,19307,15,4,Pune,18.5204,73.8567,0.68,0.79,0,1,1
CP-01772,UPI Fraud,74811,2,8,Aurangabad,19.8762,75.3433,0.76,2.24,17,2,0
CP-01773,Identity Theft,62946,15,19,Kolhapur,16.705,74.2433,0.64,14.48,19,12,1
CP-01774,Identity Theft,31651,11,16,Kolhapur,16.705,74.2433,0.61,17.58,20,14,1
CP-01775,Identity Theft,60035,9,12,Mumbai,19.076,72.8777,0.22,14.7,23,5,0
CP-01776,Identity Theft,21513,6,1,Nagpur,21.1458,79.0882,0.43,15.34,1,14,0
CP-01777,Phishing,71475,14,8,Kolhapur,16.705,74.2433,0.99,6.69,20,11,1
CP-01778,Investment Fraud,55699,15,14,Nashik,19.9975,73.7898,0.46,22.89,12,14,0
CP-01779,Phishing,43230,11,13,Nagpur,21.1458,79.0882,0.13,26.73,7,6,0
CP-01780,Investment Fraud,26006,14,20,Thane,19.2183,72.9781,0.36,23.44,13,11,0
CP-01781,UPI Fraud,51988,3,16,Mumbai,19.076,72.8777,0.11,32.79,9,13,0
CP-01782,Phishing,28965,6,18,Mumbai,19.076,72.8777,0.89,33.15,16,13,1
CP-01783,Identity Theft,3624,12,7,Nashik,19.9975,73.7898,0.39,33.52,8,4,0
CP-01784,Identity Theft,26427,3,14,Thane,19.2183,72.9781,0.32,12.66,23,4,0
CP-01785,UPI Fraud,80500,15,20,Nagpur,21.1458,79.0882,0.53,31.59,1,3,1
CP-01786,Phishing,3313,1,2,Pune,18.5204,73.8567,0.33,4.95,11,6,0
CP-01787,Identity Theft,40812,14,3,Mumbai,19.076,72.8777,0.36,45.51,18,14,0
CP-01788,Phishing,92722,3,10,Nagpur,21.1458,79.0882,0.3,40.22,5,4,0
CP-01789,Investment Fraud,16024,9,20,Nashik,19.9975,73.7898,0.41,28.3,20,15,0
CP-01790,Identity Theft,33188,2,5,Kolhapur,16.705,74.2433,0.91,5.3,1,4,0
CP-01791,Online Shopping Fraud,50224,8,6,Nashik,19.9975,73.7898,0.77,29.52,11,14,0
CP-01792,Investment Fraud,24333,8,1,Thane,19.2183,72.9781,0.97,47.36,18,11,0
CP-01793,UPI Fraud,48992,2,6,Pune,18.5204,73.8567,0.13,15.36,12,4,0
CP-01794,Online Shopping Fraud,88174,4,11,Aurangabad,19.8762,75.3433,0.29,39.74,2,11,0
CP-01795,Investment Fraud,65347,1,20,Aurangabad,19.8762,75.3433,0.89,21.18,5,11,1
CP-01796,UPI Fraud,67795,5,17,Mumbai,19.076,72.8777,0.9,1.66,10,5,1
CP-01797,Investment Fraud,31800,12,10,Kolhapur,16.705,74.2433,0.26,49.81,10,1,0
CP-01798,Online Shopping Fraud,86574,8,3,Kolhapur,16.705,74.2433,0.33,2.05,19,0,0
CP-01799,Identity Theft,40176,7,7,Pune,18.5204,73.8567,0.9,19.31,1,8,1
CP-01800,Phishing,48576,13,17,Nagpur,21.1458,79.0882,0.85,39.31,13,10,1
CP-01801,UPI Fraud,94756,5,18,Nagpur,21.1458,79.0882,0.19,14.44,2,14,0
CP-01802,UPI Fraud,87823,15,11,Aurangabad,19.8762,75.3433,0.86,44.84,0,4,1
CP-01803,UPI Fraud,10253,3,12,Mumbai,19.076,72.8777,0.06,28.81,7,2,0
CP-01804,Investment Fraud,95279,1,11,Pune,18.5204,73.8567,0.87,31.06,4,14,1
CP-01805,Phishing,87654,2,20,Aurangabad,19.8762,75.3433,0.12,35.36,6,2,0
CP-01806,UPI Fraud,94643,2,1,Pune,18.5204,73.8567,0.43,34.44,6,1,0
CP-01807,Online Shopping Fraud,42496,11,17,Nashik,19.9975,73.7898,0.19,40.97,22,15,0
CP-01808,Phishing,24887,8,10,Kolhapur,16.705,74.2433,0.73,29.79,1,14,1
CP-01809,UPI Fraud,1327,2,6,Thane,19.2183,72.9781,0.97,13.53,17,6,0
CP-01810,Identity Theft,10432,4,6,Kolhapur,16.705,74.2433,0.85,37.94,7,5,0
CP-01811,Investment Fraud,78135,5,20,Kolhapur,16.705,74.2433,0.41,32.21,6,13,0
CP-01812,Investment Fraud,45688,12,8,Aurangabad,19.8762,75.3433,0.53,32.91,21,8,0
CP-01813,Online Shopping Fraud,21637,2,2,Aurangabad,19.8762,75.3433,0.06,17.54,23,1,0
CP-01814,Online Shopping Fraud,56873,2,15,Aurangabad,19.8762,75.3433,0.01,37.34,2,10,0
CP-01815,Identity Theft,47879,12,20,Aurangabad,19.8762,75.3433,0.68,3.76,8,10,1
CP-01816,Online Shopping Fraud,97780,13,16,Nagpur,21.1458,79.0882,0.37,15.36,15,10,0
CP-01817,Identity Theft,25441,4,19,Kolhapur,16.705,74.2433,0.17,34.7,13,14,0
CP-01818,UPI Fraud,53353,8,15,Nagpur,21.1458,79.0882,0.45,7.53,12,13,0
CP-01819,Investment Fraud,18775,13,11,Aurangabad,19.8762,75.3433,0.38,43.58,4,12,0
CP-01820,UPI Fraud,57435,13,6,Pune,18.5204,73.8567,0.15,47.33,6,3,0
CP-01821,Investment Fraud,62403,3,9,Nashik,19.9975,73.7898,0.34,1.57,12,5,0
CP-01822,Identity Theft,72501,5,8,Aurangabad,19.8762,75.3433,0.19,30.54,15,13,0
CP-01823,Online Shopping Fraud,21448,8,2,Aurangabad,19.8762,75.3433,0.35,5.75,10,15,0
CP-01824,UPI Fraud,19043,4,17,Nagpur,21.1458,79.0882,0.94,40.28,13,15,1
CP-01825,Online Shopping Fraud,83273,3,11,Nagpur,21.1458,79.0882,0.63,34.36,13,3,0
CP-01826,Online Shopping Fraud,69920,5,11,Mumbai,19.076,72.8777,0.72,40.45,4,11,1
CP-01827,Investment Fraud,8773,1,15,Nashik,19.9975,73.7898,0.37,12.68,10,7,0
CP-01828,Phishing,62914,13,9,Kolhapur,16.705,74.2433,0.55,29.07,10,6,0
CP-01829,Online Shopping Fraud,83426,10,8,Nagpur,21.1458,79.0882,0.71,30.66,7,15,0
CP-01830,UPI Fraud,3042,6,17,Nashik,19.9975,73.7898,0.88,19.52,4,10,1
CP-01831,UPI Fraud,64848,8,20,Thane,19.2183,72.9781,0.9,47.38,23,8,1
CP-01832,UPI Fraud,51562,13,7,Nashik,19.9975,73.7898,0.79,14.17,4,11,1
CP-01833,Investment Fraud,32820,4,1,Nashik,19.9975,73.7898,0.33,41.33,15,4,0
CP-01834,Online Shopping Fraud,64030,6,20,Nagpur,21.1458,79.0882,0.88,10.4,20,6,1
CP-01835,Phishing,16276,5,2,Thane,19.2183,72.9781,0.74,10.15,16,9,0
CP-01836,UPI Fraud,49784,7,1,Aurangabad,19.8762,75.3433,0.3,10.61,9,0,0
CP-01837,Identity Theft,84908,13,14,Kolhapur,16.705,74.2433,0.08,23.51,4,14,0
CP-01838,Investment Fraud,21075,10,15,Thane,19.2183,72.9781,0.76,5.83,8,14,1
CP-01839,UPI Fraud,93075,10,15,Mumbai,19.076,72.8777,0.28,29.53,10,0,0
CP-01840,Online Shopping Fraud,43299,9,16,Pune,18.5204,73.8567,0.37,16.11,23,12,0
CP-01841,Investment Fraud,82929,7,11,Pune,18.5204,73.8567,0.4,16.67,1,9,0
CP-01842,Identity Theft,99654,10,2,Thane,19.2183,72.9781,0.88,3.27,22,4,1
CP-01843,UPI Fraud,9399,3,5,Pune,18.5204,73.8567,0.1,8.59,22,7,0
CP-01844,Identity Theft,47727,6,11,Aurangabad,19.8762,75.3433,0.08,17.51,2,15,0
CP-01845,Phishing,8646,9,14,Thane,19.2183,72.9781,0.64,20.1,4,2,1
CP-01846,UPI Fraud,21348,2,9,Nashik,19.9975,73.7898,0.23,3.3,21,0,0
CP-01847,Phishing,91894,4,16,Kolhapur,16.705,74.2433,0.04,11.34,7,4,0
CP-01848,Identity Theft,42372,6,13,Thane,19.2183,72.9781,0.76,33.68,0,9,1
CP-01849,Phishing,88271,12,14,Pune,18.5204,73.8567,0.55,2.49,18,1,1
CP-01850,Identity Theft,76880,8,1,Mumbai,19.076,72.8777,0.35,4.49,11,5,0
CP-01851,Online Shopping Fraud,20456,9,1,Mumbai,19.076,72.8777,0.92,37.34,9,8,0
CP-01852,Phishing,67462,7,6,Nagpur,21.1458,79.0882,0.83,37.83,8,10,0
CP-01853,Phishing,34623,7,4,Nagpur,21.1458,79.0882,0.65,22.86,14,12,0
CP-01854,Online Shopping Fraud,15270,1,13,Mumbai,19.076,72.8777,0.8,37.27,6,6,0
CP-01855,UPI Fraud,98446,5,7,Kolhapur,16.705,74.2433,0.89,40.98,11,14,1
CP-01856,Investment Fraud,82566,4,19,Kolhapur,16.705,74.2433,0.89,42.26,6,0,0
CP-01857,Investment Fraud,28867,14,6,Pune,18.5204,73.8567,0.86,10.71,23,12,1
CP-01858,Phishing,51716,10,6,Nashik,19.9975,73.7898,0.92,24.27,19,9,1
CP-01859,UPI Fraud,81288,2,1,Pune,18.5204,73.8567,0.85,31.15,0,8,0
CP-01860,Phishing,58834,7,19,Nagpur,21.1458,79.0882,0.96,5.31,11,6,1
CP-01861,UPI Fraud,97735,15,12,Nashik,19.9975,73.7898,0.08,21.17,0,9,0
CP-01862,UPI Fraud,40090,3,9,Pune,18.5204,73.8567,0.46,46.65,6,3,0
CP-01863,Investment Fraud,23382,1,4,Nashik,19.9975,73.7898,0.09,12.12,18,8,0
CP-01864,Identity Theft,92627,10,16,Pune,18.5204,73.8567,0.06,34.74,6,2,0
CP-01865,UPI Fraud,49969,1,2,Kolhapur,16.705,74.2433,0.5,41.61,13,5,0
CP-01866,Identity Theft,6271,11,3,Thane,19.2183,72.9781,0.96,43.88,22,9,1
CP-01867,UPI Fraud,35533,1,9,Mumbai,19.076,72.8777,0.96,9.81,22,14,1
CP-01868,Phishing,6283,14,19,Kolhapur,16.705,74.2433,0.84,22.05,22,15,1
CP-01869,Online Shopping Fraud,97824,1,10,Kolhapur,16.705,74.2433,0.36,30.1,14,15,0
CP-01870,Identity Theft,49424,11,12,Mumbai,19.076,72.8777,0.73,27.27,10,11,1
CP-01871,Identity Theft,76549,7,12,Mumbai,19.076,72.8777,0.47,17.7,9,4,0
CP-01872,Investment Fraud,71576,7,12,Kolhapur,16.705,74.2433,0.96,4.78,8,4,1
CP-01873,Investment Fraud,85102,8,15,Nagpur,21.1458,79.0882,0.75,43.16,5,1,1
CP-01874,Online Shopping Fraud,82428,3,20,Thane,19.2183,72.9781,0.34,31.82,23,5,0
CP-01875,Online Shopping Fraud,27476,14,13,Mumbai,19.076,72.8777,0.08,21.24,3,1,0
CP-01876,Investment Fraud,75927,1,9,Pune,18.5204,73.8567,0.93,33.4,5,7,1
CP-01877,Phishing,15825,6,12,Nashik,19.9975,73.7898,0.55,20.05,21,12,0
CP-01878,Phishing,46523,12,14,Thane,19.2183,72.9781,0.69,49.4,7,14,1
CP-01879,Identity Theft,91456,15,7,Aurangabad,19.8762,75.3433,0.72,44.71,16,3,0
CP-01880,Phishing,9964,12,10,Mumbai,19.076,72.8777,0.24,20.6,6,3,0
CP-01881,UPI Fraud,2625,1,10,Pune,18.5204,73.8567,0.12,9.69,21,2,0
CP-01882,Investment Fraud,59823,2,14,Nagpur,21.1458,79.0882,0.94,33.25,0,9,1
CP-01883,Identity Theft,49640,4,10,Nashik,19.9975,73.7898,0.43,29.69,15,1,0
CP-01884,Identity Theft,66035,6,12,Pune,18.5204,73.8567,0.03,35.18,12,3,0
CP-01885,UPI Fraud,77455,10,12,Kolhapur,16.705,74.2433,0.95,34.4,0,12,1
CP-01886,UPI Fraud,99990,15,3,Nashik,19.9975,73.7898,0.47,27.41,2,7,0
CP-01887,Investment Fraud,50287,12,11,Nashik,19.9975,73.7898,0.24,49.21,1,10,0
CP-01888,Online Shopping Fraud,92779,14,15,Thane,19.2183,72.9781,0.22,20.83,0,4,0
CP-01889,Identity Theft,89005,13,1,Aurangabad,19.8762,75.3433,0.94,22.5,16,5,0
CP-01890,Investment Fraud,91874,10,13,Nagpur,21.1458,79.0882,0.8,27.02,23,1,1
CP-01891,UPI Fraud,15923,12,17,Thane,19.2183,72.9781,0.49,45.16,9,5,0
CP-01892,Identity Theft,79290,6,14,Nagpur,21.1458,79.0882,0.11,8.16,2,6,0
CP-01893,UPI Fraud,33142,1,13,Nashik,19.9975,73.7898,0.78,40.44,5,12,1
CP-01894,Identity Theft,24443,4,11,Nagpur,21.1458,79.0882,0.87,29.39,15,7,0
CP-01895,Identity Theft,92352,15,4,Aurangabad,19.8762,75.3433,0.1,7.39,23,0,0
CP-01896,Online Shopping Fraud,48560,13,14,Nashik,19.9975,73.7898,0.02,26.5,22,11,0
CP-01897,UPI Fraud,55369,8,2,Pune,18.5204,73.8567,0.28,28.09,13,2,0
CP-01898,UPI Fraud,34942,15,12,Pune,18.5204,73.8567,0.47,25.6,7,4,0
CP-01899,Online Shopping Fraud,21733,2,19,Pune,18.5204,73.8567,0.19,10.23,21,11,0
CP-01900,Phishing,63136,2,6,Nagpur,21.1458,79.0882,0.58,6.23,1,7,0
CP-01901,Online Shopping Fraud,39866,3,13,Mumbai,19.076,72.8777,0.01,3.47,0,3,0
CP-01902,Phishing,35350,10,17,Kolhapur,16.705,74.2433,0.01,44.08,4,10,0
CP-01903,UPI Fraud,63465,13,7,Aurangabad,19.8762,75.3433,0.19,24.0,15,6,0
CP-01904,Online Shopping Fraud,51337,9,18,Mumbai,19.076,72.8777,0.86,4.01,21,4,1
CP-01905,Identity Theft,9412,8,17,Mumbai,19.076,72.8777,0.99,4.09,5,7,1
CP-01906,Investment Fraud,82501,6,8,Aurangabad,19.8762,75.3433,0.83,20.62,13,1,0
CP-01907,Online Shopping Fraud,52224,1,7,Aurangabad,19.8762,75.3433,0.67,46.57,12,14,0
CP-01908,Phishing,29954,12,5,Aurangabad,19.8762,75.3433,0.48,47.49,16,13,0
CP-01909,Identity Theft,79009,9,10,Mumbai,19.076,72.8777,0.5,4.22,19,0,0
CP-01910,Investment Fraud,74121,2,5,Pune,18.5204,73.8567,0.77,2.48,8,12,0
CP-01911,Identity Theft,85718,13,11,Nashik,19.9975,73.7898,0.3,27.0,10,9,0
CP-01912,Identity Theft,64435,7,19,Thane,19.2183,72.9781,0.7,46.21,19,4,0
CP-01913,Investment Fraud,12425,12,16,Nagpur,21.1458,79.0882,0.98,26.87,19,2,1
CP-01914,Investment Fraud,35655,15,9,Kolhapur,16.705,74.2433,0.87,29.92,7,10,1
CP-01915,Investment Fraud,74688,4,12,Mumbai,19.076,72.8777,0.97,10.0,10,13,1
CP-01916,Phishing,78849,7,7,Nagpur,21.1458,79.0882,0.77,44.58,4,9,1
CP-01917,UPI Fraud,90412,6,18,Kolhapur,16.705,74.2433,0.55,10.62,14,5,0
CP-01918,Phishing,95231,15,10,Kolhapur,16.705,74.2433,0.64,10.68,20,10,0
CP-01919,Online Shopping Fraud,65636,6,8,Kolhapur,16.705,74.2433,0.39,35.99,18,14,0
CP-01920,UPI Fraud,19681,5,20,Nagpur,21.1458,79.0882,0.07,6.66,12,12,0
CP-01921,Online Shopping Fraud,25263,13,9,Pune,18.5204,73.8567,0.93,23.01,17,8,1
CP-01922,Identity Theft,55614,4,9,Thane,19.2183,72.9781,0.05,21.67,15,3,0
CP-01923,UPI Fraud,51209,6,4,Nashik,19.9975,73.7898,0.14,6.58,1,1,0
CP-01924,Phishing,14585,9,18,Nagpur,21.1458,79.0882,0.27,39.3,23,13,0
CP-01925,Investment Fraud,87046,10,2,Pune,18.5204,73.8567,0.01,17.21,19,8,0
CP-01926,Phishing,32046,4,8,Nashik,19.9975,73.7898,0.62,28.75,8,11,0
CP-01927,Online Shopping Fraud,3508,9,19,Mumbai,19.076,72.8777,0.32,11.38,12,6,0
CP-01928,UPI Fraud,2785,3,3,Thane,19.2183,72.9781,0.57,30.9,8,15,0
CP-01929,Phishing,32769,14,14,Pune,18.5204,73.8567,0.22,23.25,5,5,0
CP-01930,Identity Theft,14575,1,8,Nagpur,21.1458,79.0882,0.67,22.04,19,12,0
CP-01931,Online Shopping Fraud,30932,2,3,Mumbai,19.076,72.8777,0.41,22.48,4,12,0
CP-01932,Identity Theft,50328,1,18,Aurangabad,19.8762,75.3433,0.77,10.65,21,15,1
CP-01933,Online Shopping Fraud,69173,6,11,Aurangabad,19.8762,75.3433,0.02,25.62,12,14,0
CP-01934,Identity Theft,49384,3,3,Mumbai,19.076,72.8777,0.6,35.1,12,5,0
CP-01935,Identity Theft,29064,6,12,Mumbai,19.076,72.8777,0.41,12.81,9,7,0
CP-01936,Identity Theft,62066,1,19,Thane,19.2183,72.9781,0.24,35.03,14,0,0
CP-01937,UPI Fraud,45743,6,13,Thane,19.2183,72.9781,0.02,22.1,14,13,0
CP-01938,Phishing,33913,6,8,Nashik,19.9975,73.7898,0.27,45.62,8,15,0
CP-01939,Identity Theft,29222,14,19,Mumbai,19.076,72.8777,0.65,30.16,6,1,0
CP-01940,Investment Fraud,6788,13,8,Nagpur,21.1458,79.0882,0.09,45.83,2,1,0
CP-01941,Phishing,69346,15,9,Pune,18.5204,73.8567,0.45,15.01,13,8,0
